Artist Name,Print Title,Print ID,Exhibition Venue,Group Name,Exhibition Type,"Curator or Gallerist (you can just put the person's id here. or their name, and I can look up the id myself)","Bio ID (for column G) ** this column is redundant, see previous note",Address,City,State,Zip Code,Country,Exhibition TItle,Start Date,End Date,Citation,Notes,URL
Sue Fuller,The Sorceress,580,"Le Musée des Beaux-Arts, Rouen",,Traveling Show,,49,Esplanade Marcel Duchamp,Rouen,,07600,France,L'Art de la Gravure Aux Etats-Unis,11/8/1952,11/30/1952,"Le Musée des Beaux-Arts, Rouen, ""L'Art de la Gravure aux Etats-Unis,"" Rouen, 1952, Alice Trumbull Mason papers (reel 630, grids 520-21)",,
Sue Fuller,"""Bourgeons tendres"" (title unknown in English)",538,"Le Musée des Beaux-Arts, Rouen",,Traveling Show,,49,Esplanade Marcel Duchamp,Rouen,,07600,France,L'Art de la Gravure Aux Etats-Unis,11/8/1952,11/30/1952,"Le Musée des Beaux-Arts, Rouen, ""L'Art de la Gravure aux Etats-Unis,"" Rouen, 1952, Alice Trumbull Mason papers (reel 630, grids 520-21)",,
Alice Trumbull Mason,Inverse,12,"Musée Municipal, St. Brieuc",,Traveling Show,,1,1 Rue Mireille Chrysostome,St. Brieuc,,22000,France,L'Art de la Gravure Aux Etats-Unis,5/1/1956,5/31/1956,"Le Musée des Beaux-Arts, Rouen, ""L'Art de la Gravure aux Etats-Unis,"" Rouen, 1952, Alice Trumbull Mason papers (reel 630, grids 520-21)","Le Musee d'Art et d'Histoire may be the current name for the Musee Municipal, St. Brieuc",
Alice Trumbull Mason,Transitive,29,"Musée Municipal, St. Brieuc",,Traveling Show,,1,1 Rue Mireille Chrysostome,St. Brieuc,,22000,France,L'Art de la Gravure Aux Etats-Unis,5/1/1956,5/31/1956,"Le Musée des Beaux-Arts, Rouen, ""L'Art de la Gravure aux Etats-Unis,"" Rouen, 1952, Alice Trumbull Mason papers (reel 630, grids 520-21)","Le Musee d'Art et d'Histoire may be the current name for the Musee Municipal, St. Brieuc",
Minna Citron,Trepth,459,"Musée Municipal, St. Brieuc",,Traveling Show,,38,1 Rue Mireille Chrysostome,St. Brieuc,,22000,France,L'Art de la Gravure Aux Etats-Unis,5/1/1956,5/31/1956,"Le Musée des Beaux-Arts, Rouen, ""L'Art de la Gravure aux Etats-Unis,"" Rouen, 1952, Alice Trumbull Mason papers (reel 630, grids 520-21)","Le Musee d'Art et d'Histoire may be the current name for the Musee Municipal, St. Brieuc",
Minna Citron,Squid Under Pier,450,"Musée Municipal, St. Brieuc",,Traveling Show,,38,1 Rue Mireille Chrysostome,St. Brieuc,,22000,France,L'Art de la Gravure Aux Etats-Unis,5/1/1956,5/31/1956,"Le Musée des Beaux-Arts, Rouen, ""L'Art de la Gravure aux Etats-Unis,"" Rouen, 1952, Alice Trumbull Mason papers (reel 630, grids 520-21)","Le Musee d'Art et d'Histoire may be the current name for the Musee Municipal, St. Brieuc",
Sue Fuller,The Sorceress,580,"Musée Municipal, St. Brieuc",,Traveling Show,,49,1 Rue Mireille Chrysostome,St. Brieuc,,22000,France,L'Art de la Gravure Aux Etats-Unis,5/1/1956,5/31/1956,"Le Musée des Beaux-Arts, Rouen, ""L'Art de la Gravure aux Etats-Unis,"" Rouen, 1952, Alice Trumbull Mason papers (reel 630, grids 520-21)","Le Musee d'Art et d'Histoire may be the current name for the Musee Municipal, St. Brieuc",
Sue Fuller,"""Bourgeons tendres"" (title unknown in English)",538,"Musée Municipal, St. Brieuc",,Traveling Show,,49,1 Rue Mireille Chrysostome,St. Brieuc,,22000,France,L'Art de la Gravure Aux Etats-Unis,5/1/1956,5/31/1956,"Le Musée des Beaux-Arts, Rouen, ""L'Art de la Gravure aux Etats-Unis,"" Rouen, 1952, Alice Trumbull Mason papers (reel 630, grids 520-21)","Le Musee d'Art et d'Histoire may be the current name for the Musee Municipal, St. Brieuc",
Alice Trumbull Mason,Ghostmark,8,American Embassy in Paris,,Traveling Show,,1,2 Avenue Gabriel,Paris,,75008,France,Gravures Contemporaines Américanes,1/26/1953,2/23/1953,"Les Services des Relations Culturelles de l'Ambassade des Etats-Unis, ""Gravures Contemoraines Américanes,"" Paris: 195?, Alice Trumbull Mason papers (reel 630, grids 489-490)",ca. 1950; 1953 is a best guess,
Alice Trumbull Mason,Inverse,12,"Musée Paul Dupuy, Toulouse",,Traveling Show,,1,13 Rue de la Pleau,Toulouse,,31200,France,La Gravure Contemporaine Aux Etats-Unis,4/1/1954,5/31/1954,"Arthur Heintzelman, postcard to Alice Trumbull Mason, 14 May 1954, Alice Trumbull Mason papers (reel 629, grids 501-2)",,
Alice Trumbull Mason,Transitive,29,"Musée Paul Dupuy, Toulouse",,Traveling Show,,1,13 Rue de la Pleau,Toulouse,,31200,France,La Gravure Contemporaine Aux Etats-Unis,4/1/1954,5/31/1954,"Arthur Heintzelman, postcard to Alice Trumbull Mason, 14 May 1954, Alice Trumbull Mason papers (reel 629, grids 501-2)",,
Minna Citron,Trepth,459,"Musée Paul Dupuy, Toulouse",,Traveling Show,,38,13 Rue de la Pleau,Toulouse,,31200,France,La Gravure Contemporaine Aux Etats-Unis,4/1/1954,5/31/1954,"Arthur Heintzelman, postcard to Alice Trumbull Mason, 14 May 1954, Alice Trumbull Mason papers (reel 629, grids 501-2)",,
Minna Citron,Squid Under Pier,450,"Musée Paul Dupuy, Toulouse",,Traveling Show,,38,13 Rue de la Pleau,Toulouse,,31200,France,La Gravure Contemporaine Aux Etats-Unis,4/1/1954,5/31/1954,"Arthur Heintzelman, postcard to Alice Trumbull Mason, 14 May 1954, Alice Trumbull Mason papers (reel 629, grids 501-2)",,
Sue Fuller,The Sorceress,580,"Musée Paul Dupuy, Toulouse",,Traveling Show,,49,13 Rue de la Pleau,Toulouse,,31200,France,La Gravure Contemporaine Aux Etats-Unis,4/1/1954,5/31/1954,"Arthur Heintzelman, postcard to Alice Trumbull Mason, 14 May 1954, Alice Trumbull Mason papers (reel 629, grids 501-2)",,
Sue Fuller,"""Bourgeons tendres"" (title unknown in English)",538,"Musée Paul Dupuy, Toulouse",,Traveling Show,,49,13 Rue de la Pleau,Toulouse,,31200,France,La Gravure Contemporaine Aux Etats-Unis,4/1/1954,5/31/1954,"Arthur Heintzelman, postcard to Alice Trumbull Mason, 14 May 1954, Alice Trumbull Mason papers (reel 629, grids 501-2)",,
Alice Trumbull Mason,Inverse,12,,,Traveling Show,,1,,Perpignan,,,France,Boston Printmakers Show (exact title unknown),6/3/1954,6/30/1954,"Arthur Heintzelman, postcard to Alice Trumbull Mason, 14 May 1954, Alice Trumbull Mason papers (reel 629, grids 501-2)",Exhibition dates are approximate,
Alice Trumbull Mason,Transitive,29,,,Traveling Show,,1,,Perpignan,,,France,Boston Printmakers Show (exact title unknown),6/3/1954,6/30/1954,"Arthur Heintzelman, postcard to Alice Trumbull Mason, 14 May 1954, Alice Trumbull Mason papers (reel 629, grids 501-2)",Exhibition dates are approximate,
Minna Citron,Trepth,459,,,Traveling Show,,38,,Perpignan,,,France,Boston Printmakers Show (exact title unknown),6/3/1954,6/30/1954,"Arthur Heintzelman, postcard to Alice Trumbull Mason, 14 May 1954, Alice Trumbull Mason papers (reel 629, grids 501-2)",Exhibition dates are approximate,
Minna Citron,Squid Under Pier,450,,,Traveling Show,,38,,Perpignan,,,France,Boston Printmakers Show (exact title unknown),6/3/1954,6/30/1954,"Arthur Heintzelman, postcard to Alice Trumbull Mason, 14 May 1954, Alice Trumbull Mason papers (reel 629, grids 501-2)",Exhibition dates are approximate,
Sue Fuller,The Sorceress,580,,,Traveling Show,,49,,Perpignan,,,France,Boston Printmakers Show (exact title unknown),6/3/1954,6/30/1954,"Arthur Heintzelman, postcard to Alice Trumbull Mason, 14 May 1954, Alice Trumbull Mason papers (reel 629, grids 501-2)",Exhibition dates are approximate,
Sue Fuller,"""Bourgeons tendres"" (title unknown in English)",538,,,Traveling Show,,49,,Perpignan,,,France,Boston Printmakers Show (exact title unknown),6/3/1954,6/30/1954,"Arthur Heintzelman, postcard to Alice Trumbull Mason, 14 May 1954, Alice Trumbull Mason papers (reel 629, grids 501-2)",Exhibition dates are approximate,
Alice Trumbull Mason,Inverse,12,,,Traveling Show,,1,,Narbonne,,,France,Boston Printmakers Show (exact title unknown),7/1/1954,7/31/1954,"Arthur Heintzelman, postcard to Alice Trumbull Mason, 14 May 1954, Alice Trumbull Mason papers (reel 629, grids 501-2)",Exhibition dates are approximate,
Alice Trumbull Mason,Transitive,29,,,Traveling Show,,1,,Narbonne,,,France,Boston Printmakers Show (exact title unknown),7/1/1954,7/31/1954,"Arthur Heintzelman, postcard to Alice Trumbull Mason, 14 May 1954, Alice Trumbull Mason papers (reel 629, grids 501-2)",Exhibition dates are approximate,
Minna Citron,Trepth,459,,,Traveling Show,,38,,Narbonne,,,France,Boston Printmakers Show (exact title unknown),7/1/1954,7/31/1954,"Arthur Heintzelman, postcard to Alice Trumbull Mason, 14 May 1954, Alice Trumbull Mason papers (reel 629, grids 501-2)",Exhibition dates are approximate,
Minna Citron,Squid Under Pier,450,,,Traveling Show,,38,,Narbonne,,,France,Boston Printmakers Show (exact title unknown),7/1/1954,7/31/1954,"Arthur Heintzelman, postcard to Alice Trumbull Mason, 14 May 1954, Alice Trumbull Mason papers (reel 629, grids 501-2)",Exhibition dates are approximate,
Sue Fuller,The Sorceress,580,,,Traveling Show,,49,,Narbonne,,,France,Boston Printmakers Show (exact title unknown),7/1/1954,7/31/1954,"Arthur Heintzelman, postcard to Alice Trumbull Mason, 14 May 1954, Alice Trumbull Mason papers (reel 629, grids 501-2)",Exhibition dates are approximate,
Sue Fuller,"""Bourgeons tendres"" (title unknown in English)",538,,,Traveling Show,,49,,Narbonne,,,France,Boston Printmakers Show (exact title unknown),7/1/1954,7/31/1954,"Arthur Heintzelman, postcard to Alice Trumbull Mason, 14 May 1954, Alice Trumbull Mason papers (reel 629, grids 501-2)",Exhibition dates are approximate,
Sue Fuller,Knight,556,,,Traveling Show,,49,,Nuremberg,,,Germany,Graphik aus den USA,1/1/1950,12/31/1951,"Arthur Heintzelman, ""Exhibition of Contemporary American Prints,"" Boston: Boston Public Library, 1953; Office of the Land Commissioner for Wuerttemberg-Baden, ""Graphik aus den USA,"" 195?",Exact exhibition dates for each German venue of the Boston Public Library is unknown. Exhibition dates are approximate,
Anne Ryan,The Wine Glass,126,,,Traveling Show,,5,,Nuremberg,,,Germany,Graphik aus den USA,1/1/1950,12/31/1951,"Arthur Heintzelman, ""Exhibition of Contemporary American Prints,"" Boston: Boston Public Library, 1953; Office of the Land Commissioner for Wuerttemberg-Baden, ""Graphik aus den USA,"" 195?",Exact exhibition dates for each German venue of the Boston Public Library is unknown. Exhibition dates are approximate,
Sue Fuller,Knight,556,,,Traveling Show,,49,,Berlin,,,Germany,Graphik aus den USA,1/1/1950,12/31/1951,"Arthur Heintzelman, ""Exhibition of Contemporary American Prints,"" Boston: Boston Public Library, 1953; Office of the Land Commissioner for Wuerttemberg-Baden, ""Graphik aus den USA,"" 195?",Exact exhibition dates for each German venue of the Boston Public Library is unknown. Exhibition dates are approximate,
Anne Ryan,The Wine Glass,126,,,Traveling Show,,5,,Berlin,,,Germany,Graphik aus den USA,1/1/1950,12/31/1951,"Arthur Heintzelman, ""Exhibition of Contemporary American Prints,"" Boston: Boston Public Library, 1953; Office of the Land Commissioner for Wuerttemberg-Baden, ""Graphik aus den USA,"" 195?",Exact exhibition dates for each German venue of the Boston Public Library is unknown. Exhibition dates are approximate,
Sue Fuller,Knight,556,,,Traveling Show,,49,,Munich,,,Germany,Graphik aus den USA,1/1/1950,12/31/1951,"Arthur Heintzelman, ""Exhibition of Contemporary American Prints,"" Boston: Boston Public Library, 1953; Office of the Land Commissioner for Wuerttemberg-Baden, ""Graphik aus den USA,"" 195?",Exact exhibition dates for each German venue of the Boston Public Library is unknown. Exhibition dates are approximate,
Anne Ryan,The Wine Glass,126,,,Traveling Show,,5,,Munich,,,Germany,Graphik aus den USA,1/1/1950,12/31/1951,"Arthur Heintzelman, ""Exhibition of Contemporary American Prints,"" Boston: Boston Public Library, 1953; Office of the Land Commissioner for Wuerttemberg-Baden, ""Graphik aus den USA,"" 195?",Exact exhibition dates for each German venue of the Boston Public Library is unknown. Exhibition dates are approximate,
Sue Fuller,Knight,556,,,Traveling Show,,49,,Hamberg,,,Germany,Graphik aus den USA,1/1/1950,12/31/1951,"Arthur Heintzelman, ""Exhibition of Contemporary American Prints,"" Boston: Boston Public Library, 1953; Office of the Land Commissioner for Wuerttemberg-Baden, ""Graphik aus den USA,"" 195?",Exact exhibition dates for each German venue of the Boston Public Library is unknown. Exhibition dates are approximate,
Anne Ryan,The Wine Glass,126,,,Traveling Show,,5,,Hamberg,,,Germany,Graphik aus den USA,1/1/1950,12/31/1951,"Arthur Heintzelman, ""Exhibition of Contemporary American Prints,"" Boston: Boston Public Library, 1953; Office of the Land Commissioner for Wuerttemberg-Baden, ""Graphik aus den USA,"" 195?",Exact exhibition dates for each German venue of the Boston Public Library is unknown. Exhibition dates are approximate,
Sue Fuller,Knight,556,,,Traveling Show,,49,,Heidelberg,,,Germany,Graphik aus den USA,1/1/1950,12/31/1951,"Arthur Heintzelman, ""Exhibition of Contemporary American Prints,"" Boston: Boston Public Library, 1953; Office of the Land Commissioner for Wuerttemberg-Baden, ""Graphik aus den USA,"" 195?",Exact exhibition dates for each German venue of the Boston Public Library is unknown. Exhibition dates are approximate,
Anne Ryan,The Wine Glass,126,,,Traveling Show,,5,,Heidelberg,,,Germany,Graphik aus den USA,1/1/1950,12/31/1951,"Arthur Heintzelman, ""Exhibition of Contemporary American Prints,"" Boston: Boston Public Library, 1953; Office of the Land Commissioner for Wuerttemberg-Baden, ""Graphik aus den USA,"" 195?",Exact exhibition dates for each German venue of the Boston Public Library is unknown. Exhibition dates are approximate,
Sue Fuller,Knight,556,,,Traveling Show,,49,,Stuttgart,,,Germany,Graphik aus den USA,1/1/1950,12/31/1951,"Arthur Heintzelman, ""Exhibition of Contemporary American Prints,"" Boston: Boston Public Library, 1953; Office of the Land Commissioner for Wuerttemberg-Baden, ""Graphik aus den USA,"" 195?",Exact exhibition dates for each German venue of the Boston Public Library is unknown. Exhibition dates are approximate,
Anne Ryan,The Wine Glass,126,,,Traveling Show,,5,,Stuttgart,,,Germany,Graphik aus den USA,1/1/1950,12/31/1951,"Arthur Heintzelman, ""Exhibition of Contemporary American Prints,"" Boston: Boston Public Library, 1953; Office of the Land Commissioner for Wuerttemberg-Baden, ""Graphik aus den USA,"" 195?",Exact exhibition dates for each German venue of the Boston Public Library is unknown. Exhibition dates are approximate,
Sue Fuller,Knight,556,,,Traveling Show,,49,,Karlsruhe,,,Germany,Graphik aus den USA,1/1/1950,12/31/1951,"Arthur Heintzelman, ""Exhibition of Contemporary American Prints,"" Boston: Boston Public Library, 1953; Office of the Land Commissioner for Wuerttemberg-Baden, ""Graphik aus den USA,"" 195?",Exact exhibition dates for each German venue of the Boston Public Library is unknown. Exhibition dates are approximate,
Anne Ryan,The Wine Glass,126,,,Traveling Show,,5,,Karlsruhe,,,Germany,Graphik aus den USA,1/1/1950,12/31/1951,"Arthur Heintzelman, ""Exhibition of Contemporary American Prints,"" Boston: Boston Public Library, 1953; Office of the Land Commissioner for Wuerttemberg-Baden, ""Graphik aus den USA,"" 195?",Exact exhibition dates for each German venue of the Boston Public Library is unknown. Exhibition dates are approximate,
Sue Fuller,Knight,556,,,Traveling Show,,49,,Frankfort,,,Germany,Graphik aus den USA,1/1/1950,12/31/1951,"Arthur Heintzelman, ""Exhibition of Contemporary American Prints,"" Boston: Boston Public Library, 1953; Office of the Land Commissioner for Wuerttemberg-Baden, ""Graphik aus den USA,"" 195?",Exact exhibition dates for each German venue of the Boston Public Library is unknown. Exhibition dates are approximate,
Anne Ryan,The Wine Glass,126,,,Traveling Show,,5,,Frankfort,,,Germany,Graphik aus den USA,1/1/1950,12/31/1951,"Arthur Heintzelman, ""Exhibition of Contemporary American Prints,"" Boston: Boston Public Library, 1953; Office of the Land Commissioner for Wuerttemberg-Baden, ""Graphik aus den USA,"" 195?",Exact exhibition dates for each German venue of the Boston Public Library is unknown. Exhibition dates are approximate,
Minna Citron,Men Seldom Make Passes,430,Calografia Nazionale,,Traveling Show,,38,"Via della Stamperia, 6",Rome,,,Italy,Incisori Degli Stati Uniti,1/1/1950,12/31/1951,"""Incisori Degli Stati Uniti,"" (SI; SN, 195?)","Exact exhibition dates for each Italian venue of the Boston Public Library is unknown. Exhibition dates are approximate. The Calografia Nazionale is known today as the Instituto Nazionale Per La Grafica, Rome",
Worden Day,Silographia,660,Calografia Nazionale,,Traveling Show,,55,"Via della Stamperia, 6",Rome,,,Italy,Incisori Degli Stati Uniti,1/1/1950,12/31/1951,"""Incisori Degli Stati Uniti,"" (SI; SN, 195?)","Exact exhibition dates for each Italian venue of the Boston Public Library is unknown. Exhibition dates are approximate. The Calografia Nazionale is known today as the Instituto Nazionale Per La Grafica, Rome",
Alice Trumbull Mason,Three Elements,24,Calografia Nazionale,,Traveling Show,,1,"Via della Stamperia, 6",Rome,,,Italy,Incisori Degli Stati Uniti,1/1/1950,12/31/1951,"""Incisori Degli Stati Uniti,"" (SI; SN, 195?)","Exact exhibition dates for each Italian venue of the Boston Public Library is unknown. Exhibition dates are approximate. The Calografia Nazionale is known today as the Instituto Nazionale Per La Grafica, Rome",
Minna Citron,Men Seldom Make Passes,430,,,Traveling Show,,38,,Naples,,,Italy,Incisori Degli Stati Uniti,1/1/1950,12/31/1951,"""Incisori Degli Stati Uniti,"" (SI; SN, 195?)",Exact exhibition dates for each Italian venue of the Boston Public Library is unknown. Exhibition dates are approximate.,
Worden Day,Silographia,660,,,Traveling Show,,55,,Naples,,,Italy,Incisori Degli Stati Uniti,1/1/1950,12/31/1951,"""Incisori Degli Stati Uniti,"" (SI; SN, 195?)",Exact exhibition dates for each Italian venue of the Boston Public Library is unknown. Exhibition dates are approximate.,
Alice Trumbull Mason,Three Elements,24,,,Traveling Show,,1,,Naples,,,Italy,Incisori Degli Stati Uniti,1/1/1950,12/31/1951,"""Incisori Degli Stati Uniti,"" (SI; SN, 195?)",Exact exhibition dates for each Italian venue of the Boston Public Library is unknown. Exhibition dates are approximate.,
Minna Citron,Men Seldom Make Passes,430,,,Traveling Show,,38,,Palermo,,,Italy,Incisori Degli Stati Uniti,1/1/1950,12/31/1951,"""Incisori Degli Stati Uniti,"" (SI; SN, 195?)",Exact exhibition dates for each Italian venue of the Boston Public Library is unknown. Exhibition dates are approximate.,
Worden Day,Silographia,660,,,Traveling Show,,55,,Palermo,,,Italy,Incisori Degli Stati Uniti,1/1/1950,12/31/1951,"""Incisori Degli Stati Uniti,"" (SI; SN, 195?)",Exact exhibition dates for each Italian venue of the Boston Public Library is unknown. Exhibition dates are approximate.,
Alice Trumbull Mason,Three Elements,24,,,Traveling Show,,1,,Palermo,,,Italy,Incisori Degli Stati Uniti,1/1/1950,12/31/1951,"""Incisori Degli Stati Uniti,"" (SI; SN, 195?)",Exact exhibition dates for each Italian venue of the Boston Public Library is unknown. Exhibition dates are approximate.,
Minna Citron,Men Seldom Make Passes,430,,,Traveling Show,,38,,Florence,,,Italy,Incisori Degli Stati Uniti,1/1/1950,12/31/1951,"""Incisori Degli Stati Uniti,"" (SI; SN, 195?)",Exact exhibition dates for each Italian venue of the Boston Public Library is unknown. Exhibition dates are approximate.,
Worden Day,Silographia,660,,,Traveling Show,,55,,Florence,,,Italy,Incisori Degli Stati Uniti,1/1/1950,12/31/1951,"""Incisori Degli Stati Uniti,"" (SI; SN, 195?)",Exact exhibition dates for each Italian venue of the Boston Public Library is unknown. Exhibition dates are approximate.,
Alice Trumbull Mason,Three Elements,24,,,Traveling Show,,1,,Florence,,,Italy,Incisori Degli Stati Uniti,1/1/1950,12/31/1951,"""Incisori Degli Stati Uniti,"" (SI; SN, 195?)",Exact exhibition dates for each Italian venue of the Boston Public Library is unknown. Exhibition dates are approximate.,
Minna Citron,Men Seldom Make Passes,430,,,Traveling Show,,38,,Bologna,,,Italy,Incisori Degli Stati Uniti,1/1/1950,12/31/1951,"""Incisori Degli Stati Uniti,"" (SI; SN, 195?)",Exact exhibition dates for each Italian venue of the Boston Public Library is unknown. Exhibition dates are approximate.,
Worden Day,Silographia,660,,,Traveling Show,,55,,Bologna,,,Italy,Incisori Degli Stati Uniti,1/1/1950,12/31/1951,"""Incisori Degli Stati Uniti,"" (SI; SN, 195?)",Exact exhibition dates for each Italian venue of the Boston Public Library is unknown. Exhibition dates are approximate.,
Alice Trumbull Mason,Three Elements,24,,,Traveling Show,,1,,Bologna,,,Italy,Incisori Degli Stati Uniti,1/1/1950,12/31/1951,"""Incisori Degli Stati Uniti,"" (SI; SN, 195?)",Exact exhibition dates for each Italian venue of the Boston Public Library is unknown. Exhibition dates are approximate.,
Minna Citron,Men Seldom Make Passes,430,,,Traveling Show,,38,,Venice,,,Italy,Incisori Degli Stati Uniti,1/1/1950,12/31/1951,"""Incisori Degli Stati Uniti,"" (SI; SN, 195?)",Exact exhibition dates for each Italian venue of the Boston Public Library is unknown. Exhibition dates are approximate.,
Worden Day,Silographia,660,,,Traveling Show,,55,,Venice,,,Italy,Incisori Degli Stati Uniti,1/1/1950,12/31/1951,"""Incisori Degli Stati Uniti,"" (SI; SN, 195?)",Exact exhibition dates for each Italian venue of the Boston Public Library is unknown. Exhibition dates are approximate.,
Alice Trumbull Mason,Three Elements,24,,,Traveling Show,,1,,Venice,,,Italy,Incisori Degli Stati Uniti,1/1/1950,12/31/1951,"""Incisori Degli Stati Uniti,"" (SI; SN, 195?)",Exact exhibition dates for each Italian venue of the Boston Public Library is unknown. Exhibition dates are approximate.,
Minna Citron,Men Seldom Make Passes,430,,,Traveling Show,,38,,Milan,,,Italy,Incisori Degli Stati Uniti,1/1/1950,12/31/1951,"""Incisori Degli Stati Uniti,"" (SI; SN, 195?)",Exact exhibition dates for each Italian venue of the Boston Public Library is unknown. Exhibition dates are approximate.,
Worden Day,Silographia,660,,,Traveling Show,,55,,Milan,,,Italy,Incisori Degli Stati Uniti,1/1/1950,12/31/1951,"""Incisori Degli Stati Uniti,"" (SI; SN, 195?)",Exact exhibition dates for each Italian venue of the Boston Public Library is unknown. Exhibition dates are approximate.,
Alice Trumbull Mason,Three Elements,24,,,Traveling Show,,1,,Milan,,,Italy,Incisori Degli Stati Uniti,1/1/1950,12/31/1951,"""Incisori Degli Stati Uniti,"" (SI; SN, 195?)",Exact exhibition dates for each Italian venue of the Boston Public Library is unknown. Exhibition dates are approximate.,
Minna Citron,Men Seldom Make Passes,430,,,Traveling Show,,38,,Torino,,,Italy,Incisori Degli Stati Uniti,1/1/1950,12/31/1951,"""Incisori Degli Stati Uniti,"" (SI; SN, 195?)",Exact exhibition dates for each Italian venue of the Boston Public Library is unknown. Exhibition dates are approximate.,
Worden Day,Silographia,660,,,Traveling Show,,55,,Torino,,,Italy,Incisori Degli Stati Uniti,1/1/1950,12/31/1951,"""Incisori Degli Stati Uniti,"" (SI; SN, 195?)",Exact exhibition dates for each Italian venue of the Boston Public Library is unknown. Exhibition dates are approximate.,
Alice Trumbull Mason,Three Elements,24,,,Traveling Show,,1,,Torino,,,Italy,Incisori Degli Stati Uniti,1/1/1950,12/31/1951,"""Incisori Degli Stati Uniti,"" (SI; SN, 195?)",Exact exhibition dates for each Italian venue of the Boston Public Library is unknown. Exhibition dates are approximate.,
Minna Citron,Men Seldom Make Passes,430,,,Traveling Show,,38,,Carrara,,,Italy,Incisori Degli Stati Uniti,1/1/1950,12/31/1951,"""Incisori Degli Stati Uniti,"" (SI; SN, 195?)",Exact exhibition dates for each Italian venue of the Boston Public Library is unknown. Exhibition dates are approximate.,
Worden Day,Silographia,660,,,Traveling Show,,55,,Carrara,,,Italy,Incisori Degli Stati Uniti,1/1/1950,12/31/1951,"""Incisori Degli Stati Uniti,"" (SI; SN, 195?)",Exact exhibition dates for each Italian venue of the Boston Public Library is unknown. Exhibition dates are approximate.,
Alice Trumbull Mason,Three Elements,24,,,Traveling Show,,1,,Carrara,,,Italy,Incisori Degli Stati Uniti,1/1/1950,12/31/1951,"""Incisori Degli Stati Uniti,"" (SI; SN, 195?)",Exact exhibition dates for each Italian venue of the Boston Public Library is unknown. Exhibition dates are approximate.,
Minna Citron,Squid Under Pier,450,Metropolitan Museum of Art,,Museum Exhibition,,38,1000 Fifth Avenue,New York,NY,10028,United States,"American Water Colors, Drawings, and Prints",12/5/1952,1/25/1953,,,
Worden Day,Arcana,640,Metropolitan Museum of Art,,Museum Exhibition,,55,1000 Fifth Avenue,New York,NY,10028,United States,"American Water Colors, Drawings, and Prints",12/5/1952,1/25/1953,,,
Christine Engler,Dance of the Worship of Arms,168,Metropolitan Museum of Art,,Museum Exhibition,,8,1000 Fifth Avenue,New York,NY,10028,United States,"American Water Colors, Drawings, and Prints",12/5/1952,1/25/1953,,,
Marjean Kettunen,Fragments of Two Worlds,372,Metropolitan Museum of Art,,Museum Exhibition,,37,1000 Fifth Avenue,New York,NY,10028,United States,"American Water Colors, Drawings, and Prints",12/5/1952,1/25/1953,,,
Sue Fuller,Xmas Card,585,Metropolitan Museum of Art,,Museum Exhibition,,49,1000 Fifth Avenue,New York,NY,10028,United States,American Graphic Arts,12/15/1953,10/18/1954,,,
Minna Citron,Squid Under Pier,450,Metropolitan Museum of Art,,Museum Exhibition,,38,1000 Fifth Avenue,New York,NY,10028,United States,American Graphic Arts,12/15/1953,10/18/1954,,,
Minna Citron,Squid Under Pier,450,Columbus Gallery of Fine Arts,,Traveling Show,,38,,Columbus,OH,,United States,"American Water Colors, Drawings, and Prints",3/27/1953,4/19/1953,,,
Worden Day,Arcana,640,Columbus Gallery of Fine Arts,,Traveling Show,,55,,Columbus,OH,,United States,"American Water Colors, Drawings, and Prints",3/27/1953,4/19/1953,,,
Christine Engler,Dance of the Worship of Arms,168,Columbus Gallery of Fine Arts,,Traveling Show,,8,,Columbus,OH,,United States,"American Water Colors, Drawings, and Prints",3/27/1953,4/19/1953,,,
Marjean Kettunen,Fragments of Two Worlds,372,Columbus Gallery of Fine Arts,,Traveling Show,,37,,Columbus,OH,,United States,"American Water Colors, Drawings, and Prints",3/27/1953,4/19/1953,,,
Minna Citron,Squid Under Pier,450,City Art Museum of St. Louis,,Traveling Show,,38,,St. Louis,MO,,United States,"American Water Colors, Drawings, and Prints",6/7/1953,6/28/1953,,,
Worden Day,Arcana,640,City Art Museum of St. Louis,,Traveling Show,,55,,St. Louis,MO,,United States,"American Water Colors, Drawings, and Prints",6/7/1953,6/28/1953,,,
Christine Engler,Dance of the Worship of Arms,168,City Art Museum of St. Louis,,Traveling Show,,8,,St. Louis,MO,,United States,"American Water Colors, Drawings, and Prints",6/7/1953,6/28/1953,,,
Marjean Kettunen,Fragments of Two Worlds,372,City Art Museum of St. Louis,,Traveling Show,,37,,St. Louis,MO,,United States,"American Water Colors, Drawings, and Prints",6/7/1953,6/28/1953,,,
Minna Citron,Squid Under Pier,450,Currier Gallery of Art,,Traveling Show,,38,,Manchester,NH,,United States,"American Water Colors, Drawings, and Prints",7/12/1953,8/2/1953,,,
Worden Day,Arcana,640,Currier Gallery of Art,,Traveling Show,,55,,Manchester,NH,,United States,"American Water Colors, Drawings, and Prints",7/12/1953,8/2/1953,,,
Christine Engler,Dance of the Worship of Arms,168,Currier Gallery of Art,,Traveling Show,,8,,Manchester,NH,,United States,"American Water Colors, Drawings, and Prints",7/12/1953,8/2/1953,,,
Marjean Kettunen,Fragments of Two Worlds,372,Currier Gallery of Art,,Traveling Show,,37,,Manchester,NH,,United States,"American Water Colors, Drawings, and Prints",7/12/1953,8/2/1953,,,
